Molecule ChEMBL ID,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL3263546,6e,O=c1cc(-c2ccccc2)nc(NN=C2CCCC2)[nH]1,Inhibition,'=',3,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263536,2g,CC1CC/C(=N/Nc2nc(-c3ccc4ccccc4c3)cs2)C1,Inhibition,'=',4,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL175296,4b,Nc1nc(-c2ccccc2)cs1,Inhibition,'=',4,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL1243212,1m,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,Inhibition,'=',9,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263551,6j,CC1CC/C(=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cc(=O)[nH]2)C1,Inhibition,'=',14,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263509,1s,Clc1ccc(-c2csc(N/N=C\c3ccco3)n2)cc1,Inhibition,'=',15,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL247833,2q,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Inhibition,'=',33,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL386941,2g,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,Inhibition,'=',37,%,,,,UO_0000187,,,,,0,CHEMBL3269130,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 100 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263517,1c,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1nccs1,Inhibition,'=',55,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263538,2i,CC1CC/C(=N/Nc2nc(-c3cc4ccccc4oc3=O)cs2)C1,Inhibition,'=',52,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL4464962,B018,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C(F)(F)F)C1=O,IC50,'=',2.4,nM,8.62,,,UO_0000065,15.66,0.3,5.57,7.35,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4474109,B023,Cn1cc(-c2ccc3c(c2)CC[C@@]32OC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C3CC3)C2=O)cn1,IC50,'=',4,nM,8.4,,,UO_0000065,15.83,0.29,4.85,8.94,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4519167,B028,Cn1cc(-c2cc3c(cn2)[C@]2(CC3)NC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C(F)(F)F)C2=O)cn1,IC50,'=',30,nM,7.52,,,UO_0000065,13.47,0.26,4.85,6.86,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4441280,B029,Cn1cc(-c2ccc3c(n2)CC[C@]32NC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C(F)(F)F)C2=O)cn1,IC50,'=',14,nM,7.85,,,UO_0000065,14.06,0.27,5.18,7.16,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL3421948,8c,CC(C)CN1C(=O)C(=Cc2ccc(O)c(O)c2)C(=O)N(CC(C)C)C1=O,Inhibition,'=',91.85,%,,,,UO_0000187,,,,,0,CHEMBL3424787,Inhibition of P300 (unknown origin) using histone H3/[acetyl-3H]-acetyl coenzyme A as substrate at 100 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3421539,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL505121,1; Lys-CoA,CC(=O)N[C@@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(N)=O,IC50,'=',50,nM,7.3,,,UO_0000065,7.34,0.16,9.89,1.63,0,CHEMBL3778084,Inhibition of recombinant full length p300 (unknown origin) using N-terminal H4-20 peptide substrate incubated for 7 mins by radiometric gel assay in presence of [14C]acetyl-CoA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3774308,1,Scientific Literature,J Med Chem,2016,None,,,
CHEMBL3814752,28; CPI-637,C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,IC50,'=',51,nM,7.29,,,UO_0000065,18.87,0.34,3.51,9.5,0,CHEMBL3817162,Displacement of biotinylated ligand from recombinant His-tagged EP300 (unknown origin) incubated for 10 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3813682,1,Scientific Literature,ACS Med Chem Lett,2016,None,,,
CHEMBL4210057,PIP-I,CC(=O)Nc1cc(C(=O)Nc2cn(C)c(C(=O)Nc3cn(C)c(C(=O)Nc4cc(C(=O)NCCCC(=O)Nc5cc(C(=O)Nc6cc(C(=O)Nc7cc(C(=O)Nc8cc(C(=O)NCCCN(C)C)n(C)c8)n(C)c7)n(C)c6)n(C)c5)n(C)c4)n3)n2)n(C)c1,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL4192134,Inhibition of p300 (unknown origin) at 1 to 5 uM sing H3 peptide and acetyl-coA as substrate by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4190249,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL33778,AA,CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL4192133,Inhibition of p300 (unknown origin) using H3 peptide and acetyl-coA as substrate by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4190249,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL3416317,2a,O=[N+]([O-])c1cc(Br)c2nsnc2c1Sc1ncnc2[nH]cnc12,IC50,'=',2200,nM,5.66,,,UO_0000065,13.79,0.34,2.48,4.59,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416335,3a,CNc1nc(-c2ccccc2)[n+](-c2ccccc2)s1.[Cl-],IC50,'=',1900,nM,5.72,,,UO_0000065,21.32,0.41,2.59,19.87,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416536,6a,O=C(O)CCSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,IC50,'=',1000,nM,6,,,UO_0000065,12.44,0.29,1.32,5.79,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416537,6e,O=S(=O)(Nc1cc(Cl)c(O)c2ccccc12)c1ccc(Br)cc1,IC50,'=',1800,nM,5.75,,,UO_0000065,13.92,0.34,0.98,8.65,0,CHEMBL3419558,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL3416528,4e,Cc1ccc(N2C(=O)CC(Sc3nncn3-c3ccccc3)C2=O)cc1,Activity,,,,,,Active,,,,,,0,CHEMBL3419561,Inhibition of recombinant histone acetyltransferase p300 (unknown origin) using dH3-H4 tetramer and [3H]-acetyl-CoA assessed as acetate incorporation after 30 mins by liquid scintillation counting in presence of 1 mM DTT,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3414544,1,Scientific Literature,J Med Chem,2015,None,,,
CHEMBL106011,PU139,O=c1c2cccnc2sn1-c1ccc(F)cc1,IC50,'=',10000,nM,5,,,UO_0000065,20.3,0.4,2.41,14.33,0,CHEMBL4325423,Inhibition of recombinant human N-terminal His-GST-tagged p300 (965 to 1810 residues) expressed in baculovirus infected Sf9 insect cells preincubated for 10 mins in presence of biotinylated-histone H3/H4 followed by acetyl-CoA addition and measured after 10 mins by time-resolved fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,CHEMBL3308860,,,
CHEMBL505121,Lys-CoA,CC(=O)N[C@@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(N)=O,IC50,'=',500,nM,6.3,,,UO_0000065,6.33,0.13,8.89,1.41,1,CHEMBL4325420,Inhibition of recombinant human p300 using [14C]acetyl-CoA as substrate measured after 10 mins by phosphor imaging analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4446240,B008,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2CCCc3ccccc3C2)C1=O,IC50,'>',500,nM,,,,UO_0000065,,,,,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4582713,B020,CNC(=O)Nc1ccc2c(c1)CC[C@@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,IC50,'=',73,nM,7.14,,,UO_0000065,13.68,0.26,4.67,5.94,0,CHEMBL4325427,Inhibition of p300 (unknown origin) using histone H3 (1 to 21 residues) as substrate preincubated for 15 mins followed by substrate and [3H]acetyl-CoA addition and measured after 60 mins by scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4321876,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4168293,15,N#Cc1ccc(N)c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4139705,Inhibition of KAT3B catalytic domain (1284 to 1673 residues) (unknown origin) using SGRGKGGKGLGKGGAKRHRK-NH2 as substrate after 5 mins in presence of Ac-CoA by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4138110,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL4172714,21,Nc1ccc(CO)c2ccccc12,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4139705,Inhibition of KAT3B catalytic domain (1284 to 1673 residues) (unknown origin) using SGRGKGGKGLGKGGAKRHRK-NH2 as substrate after 5 mins in presence of Ac-CoA by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4138110,1,Scientific Literature,Eur J Med Chem,2017,None,,,
CHEMBL4516760,12e; LTK-19,CC(C)=CC[C@H]1C[C@@]23C[C@@H](CC=C(C)C)C(C)(C)[C@@](CC=C(C)C)(C(=O)C(C(=O)c4ccc(S(C)(=O)=O)c(S(C)(=O)=O)c4)=C2OC1(C)C)C3=O,IC50,'=',5000,nM,5.3,,,UO_0000065,7.29,0.14,-2.69,4.12,0,CHEMBL4407040,Inhibition of P300 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4406797,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4574669,(R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4460914,35,c1cc(-c2ccc(-c3cc(CNCC4CCNCC4)oc3-c3ccc(-c4ccoc4)cc3)cc2)co1,IC50,'=',6000,nM,5.22,,,UO_0000065,10.91,0.2,-2,8.23,0,CHEMBL4346049,Inhibition of recombinant human GST-tagged p300 HAT domain (1195 to 1673 residues) expressed in Escherichia coli BL21 codon plus cells using Histone H3 peptide (1 to 21) and [3H]acetyl-CoA as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4342520,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4563856,17,CC(C)(C)c1ccc(-c2cc(CNCCCCCCN)sc2-c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',1400,nM,5.85,,,UO_0000065,12.28,0.24,-2.44,15.38,0,CHEMBL4346049,Inhibition of recombinant human GST-tagged p300 HAT domain (1195 to 1673 residues) expressed in Escherichia coli BL21 codon plus cells using Histone H3 peptide (1 to 21) and [3H]acetyl-CoA as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4342520,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4483638,22,CC(C)c1ccc(-c2cc(CNCC3CCNCC3)sc2-c2ccc(C(C)C)cc2)cc1,IC50,'=',5400,nM,5.27,,,UO_0000065,11.79,0.22,-2.15,21.89,0,CHEMBL4346049,Inhibition of recombinant human GST-tagged p300 HAT domain (1195 to 1673 residues) expressed in Escherichia coli BL21 codon plus cells using Histone H3 peptide (1 to 21) and [3H]acetyl-CoA as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4342520,1,Scientific Literature,J Med Chem,2020,None,,,
CHEMBL4639128,EUB0001115,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,Kd,,5700,nM,,,,UO_0000065,,,,,0,CHEMBL4886844,EP300 DiscoverX BROMOscan,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4630907,54,Donated Chemical Probes - SGC Frankfurt,,2021,None,,,
CHEMBL4449804,1p,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1cnc(-c2cc(C)c(C)cc2[N+](=O)[O-])s1,IC50,'=',860,nM,6.07,,,UO_0000065,13.11,0.25,1.23,4.81,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL4586100,1w,CC1=NN(c2cc(F)c(O)c(F)c2)C(=O)/C1=C\c1ccc(-c2ccccc2OC(F)(F)F)o1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4361756,Inhibition of p300 (unknown origin) using biotinylated histone H3 (1 to 21 residues) as substrate measured after 90 mins in presence of Acetyl CoA by AlphaLISA assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,None,,,
CHEMBL3263513,1x,Clc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,Inhibition,'=',97,%,,,,UO_0000187,,,,,0,CHEMBL3269132,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 400 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263537,2h,CC(C)=NNc1nc(-c2cc3ccccc3oc2=O)cs1,Inhibition,'=',46,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL3263513,1x,Clc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,Inhibition,'=',79,%,,,,UO_0000187,,,,,0,CHEMBL3269131,Inhibition of recombinant human p300 catalytic domain (1284 to 1673 aa) using histone H3 at 200 uM after 1 hr by radiochemical assay in presence of [acetyl-3H]-acetyl coenzyme A,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL3259575,1,Scientific Literature,Eur J Med Chem,2014,None,,,
CHEMBL4082889,25e,CCOc1cc(=O)n(C)cc1-c1cc(NS(=O)(=O)CC)ccc1Oc1ccc(F)cc1F,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4051144,Inhibition of human EP300 (A1040 to G1161 residues) expressed in bacterial expression system at 1 to 2 uM by BROMOScan assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4049425,1,Scientific Literature,J Med Chem,2017,None,,,
CHEMBL4246969,ZEN-3219; 1A,Cc1noc(C)c1-c1ccc(=O)n(Cc2ccc(C3CO3)cc2)c1,Activity,,,,,,Not Active,,,,,,0,CHEMBL4236674,Binding affinity to P300 (unknown origin) assessed as change in melting temperature at 100 uM after 0.5 to 4 hrs by SYPRO orange protein staining-based thermal denaturation assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4229554,1,Scientific Literature,J Med Chem,2018,None,,,
CHEMBL4442901,1v,CC1=NN(c2cc(F)c(O)c(F)c2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2C(F)(F)F)o1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4361764,Inhibition of p300 in human U2932 cells assessed as reduction in H3K27 acetylation at 10 uM measured after 4 days in presence of EZH2 inhibitor EPZ6438 by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U2932,None,,,,CHEMBL3784,Histone acetyltransferase p300,Homo sapiens,SINGLE PROTEIN,CHEMBL4359851,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL4295421,,,
